id,name,reviews,rating,price_range,is_sponsored,latitude,longitude,has_delivery,is_premium,cuisines,diets,dining_options,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5
2365069,The Iskele,403,4.5,$$ - $$$,False,51.524017,-0.093475,True,False,Turkish,"Vegetarian friendly, Vegan options, Halal, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",10,14,31,129,219
25577125,Carlotta,265,4.0,$$ - $$$,False,51.520973,-0.152135,False,False,"Italian, European",Vegetarian friendly,"Reservations, Seating, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",31,24,29,13,168
4495284,Aqua Shard,17804,4.0,$$$$,False,51.50435,-0.086448,False,False,"Bar, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Jazz Bar",1284,1461,2431,4074,8555
2297973,​Byward Kitchen and Bar,800,4.5,$$ - $$$,False,51.50929,-0.079005,False,True,"Grill, Dining bars","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Family style, Non-smoking restaurants",29,25,81,200,466
2011019,Bella Italia,2861,4.5,$$ - $$$,False,51.51355,-0.187573,True,False,Italian,"Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",104,100,160,413,2084
718509,"The Churchill Arms, Kensington",2049,4.0,$$ - $$$,False,51.50693,-0.194762,False,False,"Bar, Asian, Thai, Grill, Pub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Parking Available, Street Parking, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Discover, Accepts Credit Cards, Table Service",122,71,183,684,989
948537,Amaya Restaurant,1681,4.5,$$$$,False,51.499245,-0.157186,False,False,"Indian, Asian, Grill, Healthy",Vegetarian friendly,"Reservations, Private Dining, Seating, Street Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",74,75,174,365,993
8363944,Smith & Wollensky,1445,4.5,$$$$,False,51.50946,-0.122126,False,False,"American, Steakhouse, Seafood, Grill, Dining bars",Gluten free options,"Reservations, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",54,78,147,296,870
4776534,Pizza Pilgrims,1493,4.5,$,False,51.51495,-0.133223,True,False,"Italian, Pizza, Neapolitan, Campania, Southern-Italian","Vegetarian friendly, Vegan options","Delivery, Takeout, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",62,59,117,401,854
6615960,The Blues Kitchen Shoreditch,2337,4.5,$$ - $$$,False,51.526558,-0.080275,False,False,Bar,"Vegetarian friendly, Gluten free options","American Express, Mastercard, Visa, Cash Only",146,91,124,444,1533
941952,Andrew Edmunds,821,4.0,$$ - $$$,False,51.513123,-0.136224,False,False,"European, British, Wine Bar, Gastropub","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",36,57,99,229,400
15685268,Grilandia,234,4.5,$$ - $$$,False,51.51562,-0.189257,True,False,"Lebanese, Mediterranean, Healthy, Middle Eastern","Vegetarian friendly, Vegan options, Halal, Gluten free options","Reservations, Seating, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",8,2,7,19,198
8444408,TigerBay Shisha Lounge,433,4.5,$$ - $$$,False,51.583496,-0.263162,False,True,"Bar, International, Asian","Vegetarian friendly, Vegan options, Halal, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",53,8,5,19,348
8035740,Ngon Ngon,245,4.5,$$ - $$$,False,51.52217,-0.109746,False,False,"Asian, Vietnamese","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Table Service",2,5,16,42,180
23414679,Gordon Ramsay Street Burger - Covent Garden,349,3.5,$$ - $$$,False,51.510666,-0.123075,True,False,"American, Fast Food, British, Grill",,"Delivery, Reservations, Seating, Highchairs Available, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",40,61,52,42,155
1389017,Iberica Marylebone,1159,4.0,$$ - $$$,False,51.522583,-0.143942,False,False,"Mediterranean, European, Spanish","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Mastercard, Visa, Cash Only, Free Wifi, Accepts Credit Cards, Table Service",62,80,142,337,538
12992848,Flour & Grape,360,4.0,$$ - $$$,False,51.498043,-0.081454,False,False,"Italian, Mediterranean, European","Vegetarian friendly, Vegan options, Gluten free options","Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Table Service",23,19,38,70,210
19273952,Sam's Riverside,369,4.5,$$ - $$$,False,51.488235,-0.227989,False,False,"European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Waterfront, BYOB, Dog Friendly, Gift Cards Available",4,9,13,48,295
3236017,Polo Bar,1327,4.5,$,False,51.51761,-0.080181,True,False,"Bar, Cafe, British, Beer restaurants","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Buffet, Seating, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service",59,44,91,315,818
1316717,La Piccola Deli Pasticceria,235,4.5,$,False,51.49858,-0.200765,True,False,"Cafe, European","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Seating, Wheelchair Accessible, Wine and Beer, Digital Payments, Free Wifi, Table Service, Dog Friendly",4,3,7,39,182
14139505,Plates,62,5.0,$$$$,False,51.52659,-0.082013,False,False,"British, Contemporary, Healthy","Vegetarian friendly, Vegan options","Reservations, Outdoor Seating, Seating, Serves Alcohol, Wine and Beer, Accepts Credit Cards, Table Service",0,0,0,3,59
2614267,"The Red Lion, Barnes",255,4.5,$$ - $$$,False,51.47553,-0.238768,False,False,"Bar, British, Pub, Gastropub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Parking Available, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Discover, Accepts Credit Cards, Table Service",12,11,20,63,149
17424650,The Mantl,210,4.5,$$ - $$$,False,51.49843,-0.165913,True,False,Turkish,"Vegetarian friendly, Vegan options, Halal, Gluten free options","Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",7,4,5,14,180
27120266,Kolae,53,4.5,$$ - $$$,False,51.505466,-0.091634,False,False,"Asian, Thai","Vegetarian friendly, Vegan options","Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Accepts Credit Cards, Table Service, Family style, Non-smoking restaurants, Gift Cards Available",1,2,7,11,32
1390764,Troia Southbank Mediterranean Restaurant,1940,4.0,$$ - $$$,False,51.502125,-0.117877,True,False,"Mediterranean, Turkish, Middle Eastern","Vegetarian friendly, Vegan options, Halal, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",90,76,229,643,902
6863959,Hawksmoor Knightsbridge,1214,4.5,$$$$,False,51.49738,-0.166911,False,True,"Steakhouse, Seafood, British","Vegetarian friendly, Gluten free options","Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, BYOB",36,52,117,314,695
17529266,Darby’s,142,4.0,$$ - $$$,False,51.482018,-0.13081,False,False,"Italian, Bar, British, Grill, Contemporary",Gluten free options,"Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Table Service",13,12,13,19,85
2074022,The Prince of Wales,1438,5.0,$$ - $$$,False,51.495747,-0.103795,False,False,"Irish, Fast Food, British, Pub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Live Music",17,18,26,154,1223
10165006,Padella,1470,4.5,$$ - $$$,False,51.505096,-0.089845,False,False,"Italian, Mediterranean, European","Vegetarian friendly, Vegan options","Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Visa, Free Wifi, Accepts Credit Cards, Table Service",67,46,125,343,889
2667074,The Queen's Arms,878,4.0,$$ - $$$,False,51.499245,-0.180792,False,False,"Bar, International, British, Pub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts Credit Cards, Table Service",43,53,79,302,401
1422078,The Betjeman Arms,430,4.0,$$ - $$$,False,51.530064,-0.124742,False,False,"Bar, British, Pub","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",40,34,44,99,213
17578326,Wild By Tart,81,4.5,$$ - $$$,False,51.49358,-0.148339,False,False,"Mediterranean, European, British, Healthy","Vegetarian friendly, Vegan options","Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Serves Alcohol, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style",5,5,8,6,57
1133841,Mother Mash,1404,4.0,$,False,51.512913,-0.139343,True,False,British,"Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Free Wifi, Accepts Credit Cards, Table Service",64,54,116,430,740
15018451,Old Compton Brasserie,1099,4.5,$$ - $$$,False,51.5132,-0.131456,False,False,"British, Contemporary, Fusion","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Table Service",46,37,72,162,782
1044449,The Mitre in Lancaster Gate,1162,4.0,$$ - $$$,False,51.512337,-0.17831,False,False,"Bar, British, Grill, Pub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Television, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Dog Friendly",39,33,104,462,524
1018502,The Table,852,4.0,$$ - $$$,False,51.505703,-0.100089,True,False,British,"Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",34,61,100,278,379
6376963,The Chiltern Firehouse,2693,3.5,$$$$,False,51.518738,-0.154969,False,False,"European, British","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",312,303,471,647,960
23628427,The Seafood Bar,1181,4.5,$$ - $$$,False,51.514027,-0.133016,False,False,"Seafood, International, European, Contemporary","Vegetarian friendly, Gluten free options","Seating, Serves Alcohol, Full Bar, Mastercard, Visa, Accepts Credit Cards, Table Service",18,20,33,116,994
8756059,Pizzetta Pizza,281,4.5,$,False,51.493767,-0.176366,True,False,"Italian, Pizza, Fast Food","Vegetarian friendly, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Television, Wheelchair Accessible, Serves Alcohol, Cash Only, Free Wifi, Accepts Credit Cards, Table Service",4,6,13,45,213
720871,Union Tavern,1185,4.5,$$ - $$$,False,51.526497,-0.113436,True,False,"Bar, British, Pub, Gastropub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",11,22,63,263,826
6614484,City Social,1777,4.5,$$$$,False,51.515186,-0.084047,False,False,"European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",66,86,182,400,1043
1044085,Toby Carvery,463,3.5,$,False,51.58317,0.020572,True,False,British,"Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service",86,34,58,99,187
17389061,Soutine,253,3.5,$$ - $$$,False,51.53224,-0.168906,False,False,"French, European",Gluten free options,"Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Table Service, Dog Friendly, Gift Cards Available",30,21,47,55,100
4014094,Mi Cocina Es Tuya,129,5.0,$$ - $$$,False,51.418007,-0.081952,True,False,"Latin, Venezuelan, South American","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",1,1,4,17,106
15205822,Blacklock Shoreditch,432,4.5,$$ - $$$,False,51.526028,-0.081964,False,False,"Steakhouse, Barbecue, British",Gluten free options,"Reservations, Seating, Serves Alcohol, Full Bar, Table Service",6,9,14,53,350
6503304,Cappadocia Cafe & Bistro,590,4.5,$,False,51.529736,-0.12054,False,False,"Cafe, European, British","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Outdoor Seating, Seating, Serves Alcohol, Table Service",4,6,21,134,425
1821729,The Hoop and Grapes,699,4.5,$$ - $$$,False,51.514324,-0.074186,False,False,"Bar, British, Pub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Discover, Accepts Credit Cards, Table Service, Gift Cards Available",12,16,40,202,429
11841670,Bronek's Fish Restaurant,193,4.5,$$ - $$$,False,51.50256,-0.316306,False,False,"Cafe, Seafood, European, British, Eastern European",Gluten free options,"Takeout, Reservations, Seating, Wheelchair Accessible, Table Service, BYOB",21,11,5,16,140
14102674,Laksamania,255,4.5,$$ - $$$,False,51.51636,-0.134978,False,False,"Asian, Street Food, Malaysian","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, Accepts Credit Cards, Table Service",8,14,29,57,147
7655602,My Place Soho,692,4.5,$$ - $$$,False,51.51375,-0.135086,False,False,"Cafe, European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",13,11,14,102,552
17298137,Angelina,94,4.5,$$ - $$$,False,51.546185,-0.071261,False,False,"Italian, Japanese, Asian, Fusion","Vegetarian friendly, Gluten free options","Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service, Gift Cards Available",3,1,4,9,77
11877515,Emilia's Crafted Pasta (St. Katharine Docks),649,4.5,$,False,51.50714,-0.071676,True,False,Italian,"Vegetarian friendly, Vegan options","Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Mastercard, Visa, Digital Payments, Accepts Credit Cards, Table Service, Gift Cards Available",29,20,29,118,453
19141566,Don Ciccio Osteria Italiana & Pizzeria,225,4.5,$$ - $$$,False,51.571556,-0.150422,False,False,"Italian, Pizza, Healthy","Vegetarian friendly, Vegan options","Takeout, Reservations, Outdoor Seating, Seating, Street Parking, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Gift Cards Available",6,10,6,21,182
8784792,The Ivy Marylebone,1742,4.5,$$ - $$$,False,51.517483,-0.15061,False,False,British,"Vegetarian friendly, Vegan options","Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",47,62,133,368,1132
1380425,Afternoon Tea At The Chesterfield Mayfair,740,4.5,$$$$,False,51.507805,-0.147061,False,False,"Steakhouse, Seafood, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Jazz Bar, Dog Friendly, Gift Cards Available",22,42,79,143,454
24118153,Chamuyo Bayswater,115,5.0,$$ - $$$,False,51.51248,-0.187321,False,False,"Steakhouse, Latin, Argentinean",Gluten free options,"Reservations, Seating, Serves Alcohol, Table Service",0,0,2,5,108
7212464,Dishoom King's Cross,4196,4.5,$$ - $$$,False,51.53625,-0.125635,False,False,"Indian, Asian","Vegetarian friendly, Vegan options, Gluten free options","Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",124,117,297,933,2727
3784979,Macellaio RC South Kensington,1514,4.5,$$ - $$$,False,51.49261,-0.177407,True,False,"Italian, Steakhouse, Mediterranean, Healthy",Gluten free options,"Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",37,49,92,341,995
777616,The Three Stags,684,4.0,$$ - $$$,False,51.496685,-0.111417,False,False,"Bar, British, Pub, Gastropub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",62,36,68,247,272
1385610,Cafe Rouge - St Katharine Docks,1227,4.0,$$ - $$$,False,51.50825,-0.072843,False,False,"French, Cafe, European","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",102,91,163,325,553
1746994,The Old Bank Of England,828,4.0,$$ - $$$,False,51.513893,-0.111484,False,False,"Bar, British, Pub, Gastropub",Vegetarian friendly,"Reservations, Outdoor Seating, Private Dining, Seating, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Discover, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Non-smoking restaurants, Gift Cards Available",37,29,72,268,422
2039000,NOPI,2916,4.5,$$$$,False,51.5117,-0.13849,False,False,"Mediterranean, Asian, Healthy","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",71,146,337,699,1663
15154947,Flat Iron Kings Cross,290,4.5,$$ - $$$,False,51.53251,-0.120266,True,False,"Steakhouse, British",Gluten free options,"Seating, Serves Alcohol, Full Bar, Table Service",4,5,15,39,227
16634868,Imad's Syrian Kitchen,190,4.5,$$ - $$$,False,51.51268,-0.138671,False,False,Middle Eastern,"Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service, Family style",2,6,12,27,143
8680455,45 Jermyn St.,869,4.5,$$$$,False,51.508095,-0.138279,False,False,"European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",22,46,68,203,530
16700972,Gloria,1940,4.5,$$ - $$$,False,51.52514,-0.081358,False,False,"Italian, Mediterranean","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Seating, Parking Available, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Non-smoking restaurants",79,98,118,159,1486
718881,Diwana Bhel Poori House,887,3.5,$,False,51.527107,-0.136563,True,False,"Indian, Asian","Vegetarian friendly, Vegan options","Takeout, Reservations, Seating, Accepts Credit Cards, Table Service, BYOB",170,86,105,256,270
720067,Mon Plaisir,1203,4.0,$$ - $$$,False,51.514523,-0.126905,False,False,"French, International, European","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service, Gift Cards Available",64,66,121,418,534
4481713,Black and Blue,670,4.0,$$ - $$$,False,51.504177,-0.114017,False,False,"American, Steakhouse, Bar, British","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Live Music",45,48,93,218,266
731176,Skylon,3631,4.0,$$$$,False,51.505722,-0.117449,False,False,"Bar, British, Grill","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Jazz Bar, Gift Cards Available",241,316,511,990,1573
719297,Hard Rock Cafe,8668,4.0,$$ - $$$,False,51.503845,-0.149075,True,False,"American, Bar, British, Central American","Vegetarian friendly, Vegan options, Gluten free options","Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Gift Cards Available",339,379,1109,2599,4243
719635,L'Escargot Restaurant,1148,4.5,$$$$,False,51.513996,-0.130968,False,True,"French, International, European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Street Parking, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Gift Cards Available",41,59,117,276,655
10501693,Texas Joe's Slow Smoked Meats,345,4.0,$$ - $$$,False,51.502235,-0.083804,False,False,"American, Southwestern, Barbecue",Gluten free options,"Delivery, Takeout, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",11,20,31,96,187
26247977,Gaucho Covent Garden,129,4.0,$$ - $$$,False,51.51282,-0.123526,False,False,"Steakhouse, Latin, Spanish, Argentinean",,"Reservations, Seating, Serves Alcohol, Full Bar, Table Service",12,15,17,18,67
13966020,Hide,927,4.0,$$$$,False,51.50617,-0.144292,False,False,"European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",54,84,114,158,517
733966,Yauatcha Soho,4347,4.0,$$$$,False,51.513676,-0.135197,True,False,"Chinese, Asian, Cantonese, Shanghai, Hong Kong","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service, Gift Cards Available",175,243,492,1262,2176
21298238,Maison Francois,137,4.0,$$$$,False,51.507607,-0.138181,False,False,"French, European","Vegetarian friendly, Gluten free options","Reservations, Seating, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service, Gift Cards Available",9,13,26,24,65
11717778,Yuu Kitchen Spitalfields,1311,4.5,$$ - $$$,False,51.516388,-0.072926,False,False,"Japanese, Asian, Taiwanese","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",8,21,51,165,1066
2711744,Cacciari's South Kensington,579,4.0,$$ - $$$,False,51.49267,-0.177398,True,False,"Italian, Romagna","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",35,25,50,141,328
23259017,Gordon Ramsay Street Pizza - Battersea,416,3.5,$$ - $$$,False,51.48334,-0.147126,True,False,"Pizza, Fast Food",Vegetarian friendly,"Delivery, Reservations, Seating, Serves Alcohol, Full Bar, Table Service",77,56,45,41,198
27461930,A Braccetto,42,4.5,$$ - $$$,False,51.49186,-0.1931,False,False,"Italian, Mediterranean","Vegetarian friendly, Vegan options","Takeout, Reservations, Seating, Serves Alcohol, Table Service",0,1,3,4,34
1762463,Mamuska!,586,4.0,$,False,51.500988,-0.115537,False,False,"Polish, European, Eastern European, Central European","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Digital Payments, Accepts Credit Cards",50,41,48,141,306
4086680,Restaurant Story,853,4.5,$$$$,False,51.502846,-0.077728,False,False,British,"Vegetarian friendly, Gluten free options","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",22,36,54,120,621
2663600,Red Lion And Sun,408,4.5,$$ - $$$,False,51.572628,-0.150106,False,False,"Bar, British, Pub, Gastropub","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Cash Only, Free Wifi, Discover, Accepts Credit Cards, Table Service",10,21,32,107,238
12486587,Isabel Mayfair,391,4.0,$$$$,False,51.509777,-0.142669,False,False,"Bar, International, Contemporary, Fusion","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Non-smoking restaurants, Gift Cards Available",50,31,43,56,211
8774534,Oasis Lounge,305,5.0,$$ - $$$,False,51.594448,-0.169467,True,False,"Moroccan, Pizza, Mediterranean, Middle Eastern","Vegetarian friendly, Vegan options, Halal, Gluten free options","Delivery, Takeout, Reservations, Seating, Street Parking, Free off-street parking, Wheelchair Accessible, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",8,5,6,14,273
11996010,Lahpet Shoreditch,291,4.5,$$ - $$$,False,51.524128,-0.073089,False,False,Burmese,"Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Table Service, Gift Cards Available",5,11,21,74,180
