id,alias,name,website,latitude,longitude,business_page_link,categories,rating,review_count,price_range,photo,photos_page_link,phone,country,neighborhoods,yelp_guaranteed,address,owner_name,owner_biography,operation_hours,menu_url,yelp_menu
nTY8OLJUtYSePXGrVksABQ,rose-and-crown-london-14,Rose & Crown,,51.504194974363,-0.14906557520382,https://yelp.co.uk/biz/rose-and-crown-london-14,"[{'title': 'Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Pubs&find_loc=London'}, {'title': 'British', 'url': 'https://yelp.co.uk/search?find_desc=British&find_loc=London'}]",3.5,39,££,https://s3-media0.fl.yelpcdn.com/bphoto/EaAAbTA2Gr4XYJWaGctu0A/348s.jpg,https://yelp.co.uk/biz_photos/nTY8OLJUtYSePXGrVksABQ,442074991980.0,GB,['Mayfair'],False,"2 Old Park Lane
London W1K 1QN",,,"[{'day_of_week': 'Mon', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Sat', 'hours': ['11:00 AM - 11:00 PM'], 'regular_hours': ['11:00 AM - 11:00 PM']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 10:30 PM'], 'regular_hours': ['12:00 PM - 10:30 PM']}]",,
WMiCQUNJfg14w0jUScoFTA,the-knights-templar-london,The Knights Templar,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-knights-templar-near-fleet-street,51.51545660000001,-0.1117291,https://yelp.co.uk/biz/the-knights-templar-london,"[{'title': 'Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Pubs&find_loc=London'}]",3.9,47,£,https://s3-media0.fl.yelpcdn.com/bphoto/paTieDElsElLG4W3kY0y4w/348s.jpg,https://yelp.co.uk/biz_photos/WMiCQUNJfg14w0jUScoFTA,442078312660.0,GB,['Holborn'],False,"95 Chancery Lane
London WC2A 1DT",,,"[{'day_of_week': 'Mon', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['8:00 AM - 11:30 PM'], 'regular_hours': ['8:00 AM - 11:30 PM']}, {'day_of_week': 'Fri', 'hours': ['8:00 AM - 11:30 PM'], 'regular_hours': ['8:00 AM - 11:30 PM']}, {'day_of_week': 'Sat', 'hours': ['11:00 AM - 6:30 PM'], 'regular_hours': ['11:00 AM - 6:30 PM']}, {'day_of_week': 'Sun', 'hours': ['Closed'], 'regular_hours': ['Closed']}]",,
CexMDiWtQh7BNpq3nSN30g,prospect-of-whitby-london,Prospect Of Whitby,http://www.taylor-walker.co.uk/pub/prospect-of-whitby-wapping/c8166/,51.5071151879516,-0.0511241777638486,https://yelp.co.uk/biz/prospect-of-whitby-london,"[{'title': 'Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Pubs&find_loc=London'}]",3.7,70,££,https://s3-media0.fl.yelpcdn.com/bphoto/FQJYgeyeU1DH8if2uyCI9w/348s.jpg,https://yelp.co.uk/biz_photos/CexMDiWtQh7BNpq3nSN30g,442074811095.0,GB,['Shadwell'],False,"57 Wapping Wall
London E1W 3SH",,,"[{'day_of_week': 'Mon', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['12:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['12:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['11:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['11:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['11:00 AM - 10:30 PM'], 'regular_hours': ['11:00 AM - 10:30 PM']}]",,
wlVpTY2Z_4fcI4iAGsQMpA,the-elgin-london-2,The Elgin,http://theelgin.com/,51.5302529,-0.1858404,https://yelp.co.uk/biz/the-elgin-london-2,"[{'title': 'Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Pubs&find_loc=London'}]",3.9,42,££,https://s3-media0.fl.yelpcdn.com/bphoto/CGQH2TDmMe5tKwk76EQOWQ/348s.jpg,https://yelp.co.uk/biz_photos/wlVpTY2Z_4fcI4iAGsQMpA,442076255511.0,GB,['Maida Vale'],False,"255 Elgin Avenue
Maida Vale
London W9 1NJ",,,"[{'day_of_week': 'Mon', 'hours': ['8:00 AM - 11:30 PM'], 'regular_hours': ['8:00 AM - 11:30 PM']}, {'day_of_week': 'Tue', 'hours': ['8:00 AM - 11:30 PM'], 'regular_hours': ['8:00 AM - 11:30 PM']}, {'day_of_week': 'Wed', 'hours': ['8:00 AM - 11:30 PM'], 'regular_hours': ['8:00 AM - 11:30 PM']}, {'day_of_week': 'Thu', 'hours': ['8:00 AM - 11:30 PM'], 'regular_hours': ['8:00 AM - 11:30 PM']}, {'day_of_week': 'Fri', 'hours': ['8:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['9:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['9:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['9:30 AM - 11:30 PM'], 'regular_hours': ['9:30 AM - 11:30 PM']}]",,
sVgHnWE1F12boKwg7A7WfA,coppa-club-london-4,Coppa Club,http://www.coppaclub.co.uk/towerbridge,51.5081131953188,-0.0797002427277138,https://yelp.co.uk/biz/coppa-club-london-4,"[{'title': 'Bars', 'url': 'https://yelp.co.uk/search?find_desc=Bars&find_loc=London'}, {'title': 'Italian', 'url': 'https://yelp.co.uk/search?find_desc=Italian&find_loc=London'}, {'title': 'Modern European', 'url': 'https://yelp.co.uk/search?find_desc=Modern+European&find_loc=London'}]",3.4,187,££,https://s3-media0.fl.yelpcdn.com/bphoto/1KSiyUqGIj7XZK4Z75dGGQ/348s.jpg,https://yelp.co.uk/biz_photos/sVgHnWE1F12boKwg7A7WfA,442080169227.0,GB,['Aldgate'],False,"3 Three Quays Walk
Lower Thames Street
London EC3R 6AH",,,"[{'day_of_week': 'Mon', 'hours': ['7:30 AM - 11:00 PM'], 'regular_hours': ['7:30 AM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['7:30 AM - 11:00 PM'], 'regular_hours': ['7:30 AM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['7:30 AM - 11:00 PM'], 'regular_hours': ['7:30 AM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['7:30 AM - 11:00 PM'], 'regular_hours': ['7:30 AM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['7:30 AM - 12:00 AM (Next day)'], 'regular_hours': ['7:30 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['9:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['9:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['9:00 AM - 10:30 PM'], 'regular_hours': ['9:00 AM - 10:30 PM']}]",http://www.coppaclub.co.uk/towerbridge#menus,
Vaq49W0ubGjuIc4h5_qQ0w,the-mayfair-chippy-london-2,The Mayfair Chippy,http://www.mayfairchippy.com,51.5131345,-0.1533961,https://yelp.co.uk/biz/the-mayfair-chippy-london-2,"[{'title': 'Fish & Chips', 'url': 'https://yelp.co.uk/search?find_desc=Fish+%26+Chips&find_loc=London'}, {'title': 'Casual', 'url': 'https://yelp.co.uk/search?find_desc=Casual&find_loc=London'}, {'title': 'Trendy', 'url': 'https://yelp.co.uk/search?find_desc=Trendy&find_loc=London'}]",4.5,604,££,https://s3-media0.fl.yelpcdn.com/bphoto/jso_OnTpRyhDLtn0zXd-jw/348s.jpg,https://yelp.co.uk/biz_photos/Vaq49W0ubGjuIc4h5_qQ0w,442077412233.0,GB,['Mayfair'],False,"14 North Audley Street
London W1K 6WE",Jamie J.,,"[{'day_of_week': 'Mon', 'hours': ['11:30 AM - 10:00 PM'], 'regular_hours': ['11:30 AM - 10:00 PM']}, {'day_of_week': 'Tue', 'hours': ['11:30 AM - 10:00 PM'], 'regular_hours': ['11:30 AM - 10:00 PM']}, {'day_of_week': 'Wed', 'hours': ['11:30 AM - 10:30 PM'], 'regular_hours': ['11:30 AM - 10:30 PM']}, {'day_of_week': 'Thu', 'hours': ['11:30 AM - 10:30 PM'], 'regular_hours': ['11:30 AM - 10:30 PM']}, {'day_of_week': 'Fri', 'hours': ['11:30 AM - 10:00 PM'], 'regular_hours': ['11:30 AM - 10:00 PM']}, {'day_of_week': 'Sat', 'hours': ['11:30 AM - 10:30 PM'], 'regular_hours': ['11:30 AM - 10:30 PM']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 10:00 PM'], 'regular_hours': ['12:00 PM - 10:00 PM']}]",http://www.mayfairchippy.com/the-menu,
oK_SLmmAVQg3meguh7LrIA,dishoom-london,Dishoom,http://www.dishoom.com/covent-garden/,51.512447030091,-0.1269579217873,https://yelp.co.uk/biz/dishoom-london,"[{'title': 'Indian', 'url': 'https://yelp.co.uk/search?find_desc=Indian&find_loc=London'}, {'title': 'Trendy', 'url': 'https://yelp.co.uk/search?find_desc=Trendy&find_loc=London'}, {'title': 'Casual', 'url': 'https://yelp.co.uk/search?find_desc=Casual&find_loc=London'}]",4.5,2834,£££,https://s3-media0.fl.yelpcdn.com/bphoto/Z9IYzp7HdhpK8Eutxb503w/348s.jpg,https://yelp.co.uk/biz_photos/oK_SLmmAVQg3meguh7LrIA,442074209320.0,GB,['Covent Garden'],False,"12 Upper Saint Martin's Lane
London WC2H 9FB",,,"[{'day_of_week': 'Mon', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['8:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['8:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}]",http://www.dishoom.com/food-drink,https://www.yelp.co.uk/menu/dishoom-london
mc1KLbA1Sy4kUTKo0ZEeRQ,dishoom-london-7,Dishoom,http://www.dishoom.com/carnaby/,51.513087,-0.139767,https://yelp.co.uk/biz/dishoom-london-7,"[{'title': 'Indian', 'url': 'https://yelp.co.uk/search?find_desc=Indian&find_loc=London'}, {'title': 'Casual', 'url': 'https://yelp.co.uk/search?find_desc=Casual&find_loc=London'}, {'title': 'Trendy', 'url': 'https://yelp.co.uk/search?find_desc=Trendy&find_loc=London'}]",4.5,803,££,https://s3-media0.fl.yelpcdn.com/bphoto/eFlLZmc1Ef3SXM3N7KeymQ/348s.jpg,https://yelp.co.uk/biz_photos/mc1KLbA1Sy4kUTKo0ZEeRQ,442074209322.0,GB,['Soho'],False,"22 Kingly Street
London W1B 5QP",,,"[{'day_of_week': 'Mon', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['8:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['9:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['9:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['9:00 AM - 11:00 PM'], 'regular_hours': ['9:00 AM - 11:00 PM']}]",http://www.dishoom.com/carnaby/#menus,
iqzQ-rPbALZWPdhNksIRRw,blacklock-london-6,Blacklock,https://www.theblacklock.com/soho/,51.511687,-0.134762,https://yelp.co.uk/biz/blacklock-london-6,"[{'title': 'British', 'url': 'https://yelp.co.uk/search?find_desc=British&find_loc=London'}, {'title': 'Cocktail Bars', 'url': 'https://yelp.co.uk/search?find_desc=Cocktail+Bars&find_loc=London'}, {'title': 'Steakhouses', 'url': 'https://yelp.co.uk/search?find_desc=Steakhouses&find_loc=London'}, {'title': 'Casual', 'url': 'https://yelp.co.uk/search?find_desc=Casual&find_loc=London'}, {'title': 'Trendy', 'url': 'https://yelp.co.uk/search?find_desc=Trendy&find_loc=London'}]",4.6,164,£££,https://s3-media0.fl.yelpcdn.com/bphoto/Gsyx9bfjn3YysAYrMlOnXQ/348s.jpg,https://yelp.co.uk/biz_photos/iqzQ-rPbALZWPdhNksIRRw,442034416996.0,GB,['Soho'],False,"The Basement
24 Great Windmill Street
London W1D 7LG",,,"[{'day_of_week': 'Mon', 'hours': ['12:00 PM - 3:00 PM', '5:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 3:00 PM', '5:00 PM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['12:00 PM - 3:00 PM', '5:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 3:00 PM', '5:00 PM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['12:00 PM - 3:00 PM', '5:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 3:00 PM', '5:00 PM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['12:00 PM - 3:00 PM', '5:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 3:00 PM', '5:00 PM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['12:00 PM - 3:00 PM', '5:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 3:00 PM', '5:00 PM - 11:00 PM']}, {'day_of_week': 'Sat', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 6:00 PM'], 'regular_hours': ['12:00 PM - 6:00 PM']}]",https://theblacklock.com/soho/menus,
IBV7BsXnv2gX68nWUARhjw,mother-mash-london,Mother Mash,http://www.mothermash.co.uk,51.5129268,-0.1393512,https://yelp.co.uk/biz/mother-mash-london,"[{'title': 'British', 'url': 'https://yelp.co.uk/search?find_desc=British&find_loc=London'}, {'title': 'Casual', 'url': 'https://yelp.co.uk/search?find_desc=Casual&find_loc=London'}, {'title': 'Divey', 'url': 'https://yelp.co.uk/search?find_desc=Divey&find_loc=London'}]",4.3,595,££,https://s3-media0.fl.yelpcdn.com/bphoto/SdN6R9XZcYE_Ec5-uKjjCw/348s.jpg,https://yelp.co.uk/biz_photos/IBV7BsXnv2gX68nWUARhjw,442074949644.0,GB,['Soho'],False,"26 Ganton Street
London W1F 7QZ",,,"[{'day_of_week': 'Mon', 'hours': ['8:30 AM - 10:00 PM'], 'regular_hours': ['8:30 AM - 10:00 PM']}, {'day_of_week': 'Tue', 'hours': ['8:30 AM - 10:00 PM'], 'regular_hours': ['8:30 AM - 10:00 PM']}, {'day_of_week': 'Wed', 'hours': ['8:30 AM - 10:00 PM'], 'regular_hours': ['8:30 AM - 10:00 PM']}, {'day_of_week': 'Thu', 'hours': ['8:30 AM - 10:00 PM'], 'regular_hours': ['8:30 AM - 10:00 PM']}, {'day_of_week': 'Fri', 'hours': ['8:30 AM - 10:00 PM'], 'regular_hours': ['8:30 AM - 10:00 PM']}, {'day_of_week': 'Sat', 'hours': ['10:00 AM - 10:00 PM'], 'regular_hours': ['10:00 AM - 10:00 PM']}, {'day_of_week': 'Sun', 'hours': ['10:00 AM - 10:00 PM'], 'regular_hours': ['10:00 AM - 10:00 PM']}]",,
L4QlWFPlkJVwDm5_jxt4og,mercato-mayfair-london,Mercato Mayfair,https://www.mercatometropolitano.com/mmarketplace/mercato-mayfair/,51.5130980394816,-0.153270626983613,https://yelp.co.uk/biz/mercato-mayfair-london,"[{'title': 'Pop-Up Restaurants', 'url': 'https://yelp.co.uk/search?find_desc=Pop-Up+Restaurants&find_loc=London'}, {'title': 'Hipster', 'url': 'https://yelp.co.uk/search?find_desc=Hipster&find_loc=London'}, {'title': 'Trendy', 'url': 'https://yelp.co.uk/search?find_desc=Trendy&find_loc=London'}]",4.3,66,,https://s3-media0.fl.yelpcdn.com/bphoto/iaZ8oi7yl6WOvYsvcaQTUA/348s.jpg,https://yelp.co.uk/biz_photos/L4QlWFPlkJVwDm5_jxt4og,,GB,['Mayfair'],False,"North Audley Street
St Mark's Mayfair
London W1K 6WL",,,"[{'day_of_week': 'Mon', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['8:00 AM - 11:00 PM'], 'regular_hours': ['8:00 AM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['8:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['8:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['9:00 AM - 12:00 AM (Next day)'], 'regular_hours': ['9:00 AM - 12:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['9:00 AM - 10:00 PM'], 'regular_hours': ['9:00 AM - 10:00 PM']}]",,
zcBN6thsPRPkbqHc4lv3tg,scully-london,Scully,http://www.scullyrestaurant.com,51.508673,-0.133049,https://yelp.co.uk/biz/scully-london,"[{'title': 'British', 'url': 'https://yelp.co.uk/search?find_desc=British&find_loc=London'}]",4.9,26,,https://s3-media0.fl.yelpcdn.com/bphoto/c5Hi5IHj4OsMjW4YVOclEg/348s.jpg,https://yelp.co.uk/biz_photos/zcBN6thsPRPkbqHc4lv3tg,442039116840.0,GB,['Leicester Square'],False,"4 St James's Market
London SW1Y 4AH",,,,http://www.scullyrestaurant.com/wp-content/uploads/2018/03/Scully_Food_Menu_Sample-1.pdf,
3R0Klq1B1ESNTwqPfcsY-w,the-pig-and-butcher-london,The Pig and Butcher,http://www.pigandbutcher.co.uk,51.537442542029,-0.10682789450616,https://yelp.co.uk/biz/the-pig-and-butcher-london,"[{'title': 'British', 'url': 'https://yelp.co.uk/search?find_desc=British&find_loc=London'}, {'title': 'Gastro Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Gastro+Pubs&find_loc=London'}, {'title': 'Casual', 'url': 'https://yelp.co.uk/search?find_desc=Casual&find_loc=London'}, {'title': 'Intimate', 'url': 'https://yelp.co.uk/search?find_desc=Intimate&find_loc=London'}]",4.5,134,££,https://s3-media0.fl.yelpcdn.com/bphoto/TVKmLcPBsduzRmBx2kIltQ/348s.jpg,https://yelp.co.uk/biz_photos/3R0Klq1B1ESNTwqPfcsY-w,442072268304.0,GB,['Islington'],False,"80 Liverpool Road
London N1 0QD",,,"[{'day_of_week': 'Mon', 'hours': ['5:00 PM - 11:00 PM'], 'regular_hours': ['5:00 PM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['5:00 PM - 11:00 PM'], 'regular_hours': ['5:00 PM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['5:00 PM - 11:00 PM'], 'regular_hours': ['5:00 PM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['5:00 PM - 12:00 AM (Next day)'], 'regular_hours': ['5:00 PM - 12:00 AM (Next day)']}, {'day_of_week': 'Fri', 'hours': ['12:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Sat', 'hours': ['12:00 PM - 1:00 AM (Next day)'], 'regular_hours': ['12:00 PM - 1:00 AM (Next day)']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}]",,
qhbCUUn1CM27dvTPUwvAUA,flat-iron-london-2,Flat Iron,http://flatironsteak.co.uk/,51.5121349,-0.1383424,https://yelp.co.uk/biz/flat-iron-london-2,"[{'title': 'Steakhouses', 'url': 'https://yelp.co.uk/search?find_desc=Steakhouses&find_loc=London'}, {'title': 'Casual', 'url': 'https://yelp.co.uk/search?find_desc=Casual&find_loc=London'}, {'title': 'Hipster', 'url': 'https://yelp.co.uk/search?find_desc=Hipster&find_loc=London'}]",4.4,520,££,https://s3-media0.fl.yelpcdn.com/bphoto/SeOTvUR2EeM78YviWAEe1A/348s.jpg,https://yelp.co.uk/biz_photos/qhbCUUn1CM27dvTPUwvAUA,,GB,['Soho'],False,"17 Beak Street
Soho
London W1F 9RW",,,"[{'day_of_week': 'Mon', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Sat', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}]",,
hOLFwKg4-0FsCleJ4yoCXw,duck-and-waffle-london,Duck & Waffle,http://duckandwaffle.com/,51.516178,-0.08094,https://yelp.co.uk/biz/duck-and-waffle-london,"[{'title': 'Modern European', 'url': 'https://yelp.co.uk/search?find_desc=Modern+European&find_loc=London'}, {'title': 'Bars', 'url': 'https://yelp.co.uk/search?find_desc=Bars&find_loc=London'}, {'title': 'British', 'url': 'https://yelp.co.uk/search?find_desc=British&find_loc=London'}, {'title': 'Trendy', 'url': 'https://yelp.co.uk/search?find_desc=Trendy&find_loc=London'}, {'title': 'Upmarket', 'url': 'https://yelp.co.uk/search?find_desc=Upscale&find_loc=London'}]",4.0,974,£££,https://s3-media0.fl.yelpcdn.com/bphoto/ldQ9n7moCrtInzmedG-32g/348s.jpg,https://yelp.co.uk/biz_photos/hOLFwKg4-0FsCleJ4yoCXw,442036407310.0,GB,['Aldgate'],False,"110 Bishopsgate
40th Floor
London EC2N 4AY",,,"[{'day_of_week': 'Mon', 'hours': ['Open 24 hours'], 'regular_hours': ['Open 24 hours']}, {'day_of_week': 'Tue', 'hours': ['Open 24 hours'], 'regular_hours': ['Open 24 hours']}, {'day_of_week': 'Wed', 'hours': ['Open 24 hours'], 'regular_hours': ['Open 24 hours']}, {'day_of_week': 'Thu', 'hours': ['Open 24 hours'], 'regular_hours': ['Open 24 hours']}, {'day_of_week': 'Fri', 'hours': ['Open 24 hours'], 'regular_hours': ['Open 24 hours']}, {'day_of_week': 'Sat', 'hours': ['Open 24 hours'], 'regular_hours': ['Open 24 hours']}, {'day_of_week': 'Sun', 'hours': ['Open 24 hours'], 'regular_hours': ['Open 24 hours']}]",http://duckandwaffle.com/menus,
Wjgxl0lSp_FRtzecbJ4FZQ,the-queens-arms-london,The Queens Arms,http://thequeensarmspimlico.co.uk,51.4926377,-0.1391598,https://yelp.co.uk/biz/the-queens-arms-london,"[{'title': 'British', 'url': 'https://yelp.co.uk/search?find_desc=British&find_loc=London'}, {'title': 'Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Pubs&find_loc=London'}, {'title': 'Gastro Pubs', 'url': 'https://yelp.co.uk/search?find_desc=Gastro+Pubs&find_loc=London'}, {'title': 'Casual', 'url': 'https://yelp.co.uk/search?find_desc=Casual&find_loc=London'}, {'title': 'Hipster', 'url': 'https://yelp.co.uk/search?find_desc=Hipster&find_loc=London'}]",4.4,248,££,https://s3-media0.fl.yelpcdn.com/bphoto/-aZQ5ixyWyZxTIiSSgYPfQ/348s.jpg,https://yelp.co.uk/biz_photos/Wjgxl0lSp_FRtzecbJ4FZQ,442039859446.0,GB,['Victoria'],False,"11 Warwick Way
Pimlico
London SW1V 1QT",,,"[{'day_of_week': 'Mon', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Tue', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Wed', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Thu', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Fri', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Sat', 'hours': ['12:00 PM - 11:00 PM'], 'regular_hours': ['12:00 PM - 11:00 PM']}, {'day_of_week': 'Sun', 'hours': ['12:00 PM - 10:00 PM'], 'regular_hours': ['12:00 PM - 10:00 PM']}]",https://www.brunningandprice.co.uk/queensarms/menus/daily-menu,
