id,name,reviews,rating,price_range_usd,is_sponsored,latitude,longitude,has_delivery,is_premium,cuisines,reviews_per_rating,diets,dining_options
8719826,Les 110 De Taillevent,391,4.5,$$$$,False,51.51696,-0.145804,False,False,"['French', 'European', 'Wine Bar']","{'1': 6, '2': 14, '3': 30, '4': 92, '5': 249}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Private Dining', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'American Express', 'Mastercard', 'Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Gift Cards Available']"
2626827,Ozone Coffee Roasters,599,4.0,$$ - $$$,False,51.52467,-0.08678,False,False,['European'],"{'1': 36, '2': 39, '3': 45, '4': 178, '5': 301}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Takeout', 'Seating', 'Street Parking', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Table Service']"
2429770,Garden Breakfast Cafe,173,4.0,$$ - $$$,False,51.54586,-0.179389,True,False,"['Cafe', 'European', 'British']","{'1': 8, '2': 12, '3': 13, '4': 44, '5': 96}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Free Wifi', 'Table Service']"
929505,New Fortune Cookie,514,4.0,$$ - $$$,False,51.510593,-0.187207,False,False,"['Chinese', 'Asian', 'Cantonese', 'Hong Kong']","{'1': 25, '2': 18, '3': 32, '4': 183, '5': 256}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Takeout', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service']"
26094189,The Libertine,22,4.0,$$ - $$$,False,51.51342,-0.087495,False,False,['British'],"{'1': 0, '2': 2, '3': 1, '4': 10, '5': 9}",[],"['Reservations', 'Seating', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service']"
12915219,Caravan City,256,4.0,$$ - $$$,False,51.51204,-0.090766,False,False,['British'],"{'1': 16, '2': 23, '3': 31, '4': 75, '5': 111}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Digital Payments', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
25063664,Flame & Fire,94,5.0,$$ - $$$,False,51.493298,-0.240237,True,False,"['Steakhouse', 'European', 'British', 'Healthy']","{'1': 0, '2': 0, '3': 0, '4': 5, '5': 89}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service']"
1367600,Eastway Brasserie,460,4.0,$$ - $$$,False,51.517372,-0.082086,False,False,"['European', 'British', 'Healthy']","{'1': 24, '2': 21, '3': 59, '4': 150, '5': 207}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'American Express', 'Mastercard', 'Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Gift Cards Available']"
1948117,The Duke,71,4.0,$$ - $$$,False,51.52279,-0.116535,False,False,[],"{'1': 6, '2': 2, '3': 2, '4': 28, '5': 33}",[],"['Reservations', 'Seating', 'Television', 'Serves Alcohol', 'Wine and Beer', 'American Express', 'Mastercard', 'Visa', 'Discover', 'Accepts Credit Cards', 'Table Service', 'Dog Friendly']"
24555467,Seoul Tokyo Korean Restaurant,20,4.5,$,False,51.501957,-0.092798,False,False,"['Japanese', 'Barbecue', 'Sushi', 'Asian', 'Korean', 'Grill']","{'1': 1, '2': 0, '3': 1, '4': 7, '5': 11}",[],"['Takeout', 'Reservations', 'Seating', 'Accepts Credit Cards', 'Table Service']"
23404850,Bramleys Restaurant,91,4.0,$$ - $$$,False,51.649433,-0.128177,False,False,"['Steakhouse', 'Grill']","{'1': 7, '2': 5, '3': 10, '4': 6, '5': 63}","['Vegetarian friendly', 'Vegan options']","['Reservations', 'Private Dining', 'Seating', 'Street Parking', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Digital Payments', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
1389981,The Cuban - Camden,1028,3.5,$$ - $$$,False,51.542336,-0.147551,False,False,"['Latin', 'Bar', 'Cuban']","{'1': 173, '2': 129, '3': 178, '4': 259, '5': 289}",[],"['Reservations', 'Outdoor Seating', 'Seating', 'Television', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Table Service', 'Live Music']"
2164836,Côte St Martin's Lane,1764,4.0,$$ - $$$,False,51.510708,-0.126744,True,False,['French'],"{'1': 52, '2': 64, '3': 178, '4': 657, '5': 814}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Gift Cards Available']"
3380704,The Delaunay Counter,287,4.0,$$ - $$$,False,51.51309,-0.117875,False,False,"['Austrian', 'Cafe', 'International', 'European', 'Central European']","{'1': 9, '2': 10, '3': 30, '4': 114, '5': 124}","['Vegetarian friendly', 'Gluten free options']","['Takeout', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Gift Cards Available']"
2307632,The Old Ship Hammersmith,632,3.5,$$ - $$$,False,51.490253,-0.239987,False,False,"['Bar', 'British', 'Pub']","{'1': 135, '2': 73, '3': 68, '4': 109, '5': 247}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Outdoor Seating', 'Private Dining', 'Seating', 'Television', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'American Express', 'Mastercard', 'Visa', 'Digital Payments', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
15368104,Fuwa Fuwa Cafe,116,4.0,$$ - $$$,False,51.523895,-0.123484,False,False,"['Japanese', 'Cafe', 'Fast Food', 'International', 'Deli', 'Contemporary']","{'1': 7, '2': 5, '3': 13, '4': 31, '5': 60}",[],"['Takeout', 'Seating', 'Accepts Credit Cards']"
7852029,Ev Restaurant,589,4.0,$$ - $$$,False,51.50418,-0.10634,False,False,"['Mediterranean', 'Turkish', 'Middle Eastern']","{'1': 48, '2': 55, '3': 76, '4': 187, '5': 223}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Takeout', 'Reservations', 'Outdoor Seating', 'Buffet', 'Seating', 'Street Parking', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'American Express', 'Mastercard', 'Visa', 'Accepts Credit Cards', 'Table Service', 'Family style']"
1385648,Bistro 1 - Soho,722,4.0,$$ - $$$,False,51.51294,-0.130929,False,False,"['Italian', 'Lebanese', 'International', 'Mediterranean', 'European']","{'1': 38, '2': 32, '3': 62, '4': 241, '5': 349}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'American Express', 'Mastercard', 'Visa', 'Discover', 'Accepts Credit Cards', 'Table Service']"
12568097,Marcella,139,4.5,$$ - $$$,False,51.47957,-0.026211,False,False,"['Italian', 'Mediterranean', 'European']","{'1': 7, '2': 1, '3': 15, '4': 42, '5': 74}","['Vegetarian friendly', 'Gluten free options']","['Reservations', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Table Service']"
10673158,Shawarma Bar,138,4.5,$$ - $$$,False,51.526047,-0.108756,False,False,"['Lebanese', 'Mediterranean', 'Middle Eastern', 'Israeli']","{'1': 2, '2': 11, '3': 9, '4': 21, '5': 95}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Takeout', 'Reservations', 'Seating', 'Serves Alcohol', 'Full Bar', 'Table Service']"
17837050,Osteria Mbare,180,4.0,$$ - $$$,False,51.462555,-0.135472,False,False,"['Italian', 'Mediterranean', 'European', 'Neapolitan', 'Campania', 'Southern-Italian']","{'1': 17, '2': 17, '3': 9, '4': 16, '5': 121}","['Vegetarian friendly', 'Vegan options']","['Reservations', 'Seating', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service']"
2331965,Bright Courtyard,464,4.0,$$ - $$$,False,51.518402,-0.156025,True,False,"['Chinese', 'Asian', 'Wine Bar', 'Cantonese', 'Shanghai', 'Hong Kong']","{'1': 43, '2': 18, '3': 49, '4': 107, '5': 247}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Takeout', 'Reservations', 'Private Dining', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
3954978,Sabor Peruano,105,4.5,$,False,51.492653,-0.101079,False,False,"['Peruvian', 'Latin']","{'1': 7, '2': 3, '3': 3, '4': 28, '5': 64}",['Vegetarian friendly'],"['Takeout', 'Reservations', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Table Service']"
730313,The Jam,276,4.0,$$ - $$$,False,51.48533,-0.173899,False,False,['Italian'],"{'1': 18, '2': 6, '3': 30, '4': 77, '5': 145}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Serves Alcohol', 'Table Service']"
21353679,Savoy Cafe & Kitchen,92,4.5,$$ - $$$,False,51.52299,-0.07824,False,False,"['Cafe', 'Mediterranean', 'British', 'Healthy']","{'1': 5, '2': 1, '3': 0, '4': 4, '5': 82}","['Vegetarian friendly', 'Vegan options']","['Takeout', 'Seating', 'Accepts Credit Cards', 'Table Service']"
24981931,Shanghai Family Chinese Restaurant,47,4.5,$$ - $$$,False,51.517204,-0.125719,False,False,"['Chinese', 'Asian']","{'1': 1, '2': 1, '3': 2, '4': 5, '5': 38}",[],"['Delivery', 'Takeout', 'Reservations', 'Private Dining', 'Seating', 'Television', 'Highchairs Available', 'Serves Alcohol', 'American Express', 'Mastercard', 'Visa', 'Digital Payments', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
1155673,The Ten Bells,474,4.0,$$ - $$$,False,51.519295,-0.074508,False,False,"['Bar', 'British', 'Pub']","{'1': 33, '2': 20, '3': 66, '4': 193, '5': 162}",[],"['Seating', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'American Express', 'Accepts Credit Cards']"
1901489,The Wallace Restaurant,693,3.5,$$ - $$$,False,51.517532,-0.15317,False,False,['European'],"{'1': 83, '2': 118, '3': 126, '4': 200, '5': 166}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service']"
5775323,Burger and Lobster at Harvey Nichols,1125,4.0,$$ - $$$,False,51.50175,-0.159513,True,False,"['American', 'Seafood']","{'1': 52, '2': 46, '3': 94, '4': 381, '5': 552}",['Gluten free options'],"['Takeout', 'Reservations', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'American Express', 'Mastercard', 'Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
26685327,Korean Grill Kensington,13,5.0,$$$$,False,51.493755,-0.184353,False,False,"['International', 'Barbecue', 'Asian', 'Korean']","{'1': 0, '2': 0, '3': 0, '4': 1, '5': 12}",[],"['Reservations', 'Seating', 'Highchairs Available', 'Mastercard', 'Visa', 'Accepts Credit Cards', 'Table Service', 'Non-smoking restaurants']"
26657740,Bocconcino Soho,98,4.0,$$ - $$$,False,51.51471,-0.13729,True,False,['Italian'],"{'1': 9, '2': 10, '3': 12, '4': 5, '5': 63}","['Vegetarian friendly', 'Vegan options']","['Reservations', 'Private Dining', 'Seating', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'American Express', 'Mastercard', 'Visa', 'Digital Payments', 'Accepts Credit Cards', 'Table Service']"
14046947,Steak on the Green,314,4.5,$$ - $$$,False,51.516003,-0.302107,False,False,"['Steakhouse', 'British', 'Grill']","{'1': 17, '2': 19, '3': 21, '4': 41, '5': 216}","['Vegetarian friendly', 'Gluten free options']","['Reservations', 'Seating', 'Street Parking', 'Free off-street parking', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service']"
2514257,The Boot and Flogger,370,4.0,$$ - $$$,False,51.504196,-0.0934,False,False,"['Bar', 'British', 'Wine Bar']","{'1': 15, '2': 14, '3': 27, '4': 126, '5': 188}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Outdoor Seating', 'Buffet', 'Private Dining', 'Seating', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'American Express', 'Mastercard', 'Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
1016143,Elgin - Maida Vale,256,4.0,$$ - $$$,False,51.530334,-0.185287,True,False,['Gastropub'],"{'1': 23, '2': 16, '3': 25, '4': 72, '5': 121}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'American Express', 'Mastercard', 'Visa', 'Digital Payments', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Dog Friendly', 'Family style', 'Non-smoking restaurants']"
7389067,Bunbunbun Vietnamese Food,287,4.0,$,False,51.530914,-0.077131,True,False,"['Asian', 'Vietnamese']","{'1': 32, '2': 9, '3': 29, '4': 101, '5': 116}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Delivery', 'Takeout', 'Reservations', 'Seating', 'Serves Alcohol', 'Full Bar', 'Table Service', 'BYOB']"
1964849,Casa Malevo,430,4.5,$$ - $$$,False,51.51462,-0.165374,True,False,"['Steakhouse', 'Argentinean']","{'1': 11, '2': 20, '3': 35, '4': 114, '5': 250}","['Vegetarian friendly', 'Gluten free options']","['Reservations', 'Outdoor Seating', 'Private Dining', 'Seating', 'Serves Alcohol', 'Full Bar', 'American Express', 'Mastercard', 'Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
718512,Cibo,273,4.5,$$ - $$$,False,51.500256,-0.211145,False,False,['Italian'],"{'1': 3, '2': 3, '3': 10, '4': 48, '5': 209}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Serves Alcohol', 'Full Bar', 'Table Service']"
1051706,Franco Manca Brixton,964,4.0,$,False,51.462864,-0.113788,True,False,"['Italian', 'Pizza', 'Neapolitan', 'Campania', 'Southern-Italian']","{'1': 49, '2': 45, '3': 89, '4': 251, '5': 531}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Takeout', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service']"
1771600,Caravan Exmouth Market,572,4.0,$$ - $$$,False,51.52542,-0.110112,True,False,['Contemporary'],"{'1': 37, '2': 37, '3': 90, '4': 210, '5': 198}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'American Express', 'Mastercard', 'Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
14077323,The Kilburn Arms,75,4.0,$$ - $$$,False,51.54088,-0.20491,True,False,"['Bar', 'British', 'Pub']","{'1': 8, '2': 5, '3': 6, '4': 14, '5': 42}",['Vegetarian friendly'],"['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Table Service']"
698174,Al Duca,609,4.0,$$ - $$$,False,51.508156,-0.136229,False,False,['Italian'],"{'1': 11, '2': 14, '3': 66, '4': 244, '5': 274}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service']"
2229495,O'Neills,364,4.0,$$ - $$$,False,51.51417,-0.139544,False,False,"['Irish', 'Bar', 'British', 'Pub']","{'1': 35, '2': 24, '3': 41, '4': 111, '5': 153}",['Vegetarian friendly'],"['Reservations', 'Outdoor Seating', 'Seating', 'Television', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'American Express', 'Mastercard', 'Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Live Music']"
805988,Gourmet Pizza,838,4.0,$$ - $$$,False,51.508144,-0.110103,False,False,"['Italian', 'Pizza', 'European']","{'1': 64, '2': 53, '3': 141, '4': 286, '5': 293}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Delivery', 'Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Wine and Beer', 'Digital Payments', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
25377687,Cinquecento Soho,83,4.5,$$ - $$$,False,51.51469,-0.13117,True,False,"['Italian', 'Pizza', 'Mediterranean', 'Neapolitan', 'Campania', 'Southern-Italian']","{'1': 2, '2': 3, '3': 2, '4': 3, '5': 73}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Delivery', 'Takeout', 'Reservations', 'Seating', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'American Express', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Dog Friendly']"
2014345,Nissi Mezedakia Restaurant,381,4.5,$$ - $$$,False,51.61903,-0.112727,False,False,"['Mediterranean', 'Greek']","{'1': 20, '2': 10, '3': 35, '4': 71, '5': 245}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
21296136,Addis Vegan Kitchen,47,5.0,$$ - $$$,False,51.509647,-0.099076,True,False,"['African', 'Healthy', 'Ethiopian']","{'1': 0, '2': 0, '3': 0, '4': 0, '5': 47}","['Vegetarian friendly', 'Vegan options']","['Delivery', 'Reservations', 'Seating', 'Accepts Credit Cards', 'Table Service']"
2257047,Aubaine Selfridges,382,4.0,$$ - $$$,False,51.515144,-0.152119,False,False,['French'],"{'1': 28, '2': 27, '3': 58, '4': 128, '5': 141}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Table Service']"
733545,Lowlander,959,4.5,$$ - $$$,False,51.514683,-0.122343,False,False,"['Belgian', 'Bar', 'European', 'Pub']","{'1': 25, '2': 34, '3': 67, '4': 232, '5': 601}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Dog Friendly']"
680335,Spaghetti House Cranbourn Street,1273,3.5,$$ - $$$,False,51.51181,-0.127496,False,False,"['Italian', 'Pizza', 'Mediterranean', 'European']","{'1': 142, '2': 121, '3': 181, '4': 363, '5': 467}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Mastercard', 'Visa', 'Digital Payments', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Gift Cards Available']"
27727718,Mildreds Victoria,30,4.5,$$ - $$$,False,51.49412,-0.14232,True,False,"['International', 'British', 'Fusion']","{'1': 0, '2': 1, '3': 5, '4': 5, '5': 19}","['Vegetarian friendly', 'Vegan options']","['Delivery', 'Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'American Express', 'Mastercard', 'Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Dog Friendly', 'Family style', 'Non-smoking restaurants', 'Gift Cards Available']"
780583,Gaucho Charlotte Street,769,4.5,$$$$,False,51.520084,-0.136295,True,False,"['Steakhouse', 'Latin']","{'1': 22, '2': 36, '3': 80, '4': 206, '5': 425}",['Gluten free options'],"['Reservations', 'Private Dining', 'Seating', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
11903874,The Candlemaker,184,4.5,$$ - $$$,False,51.5117,-0.09018,False,False,"['Steakhouse', 'Bar', 'British', 'Contemporary', 'Pub']","{'1': 7, '2': 7, '3': 15, '4': 24, '5': 131}","['Vegetarian friendly', 'Gluten free options']","['Reservations', 'Outdoor Seating', 'Seating', 'Television', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Digital Payments', 'Free Wifi', 'Table Service']"
21359999,Knoops,20,4.5,$,False,51.501907,-0.191101,True,False,['Cafe'],"{'1': 1, '2': 0, '3': 0, '4': 3, '5': 16}",[],"['Takeout', 'Outdoor Seating', 'Seating', 'Wheelchair Accessible', 'Accepts Credit Cards', 'Dog Friendly', 'Non-smoking restaurants', 'Gift Cards Available']"
26158404,Kachori,300,5.0,$$ - $$$,False,51.493706,-0.096695,True,False,"['Indian', 'Asian', 'Contemporary']","{'1': 3, '2': 1, '3': 3, '4': 11, '5': 282}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Serves Alcohol', 'Full Bar', 'Accepts Credit Cards', 'Table Service']"
13727248,Santa Maria Pizzeria,135,4.0,$,False,51.520546,-0.139423,True,False,"['Italian', 'Pizza', 'European', 'Neapolitan', 'Campania', 'Southern-Italian']","{'1': 19, '2': 9, '3': 20, '4': 20, '5': 67}","['Vegetarian friendly', 'Vegan options']","['Delivery', 'Takeout', 'Reservations', 'Seating', 'Serves Alcohol', 'Table Service']"
733517,The Glean Restuarant & Bar,92,4.5,$$ - $$$,False,51.512917,-0.103342,False,False,"['American', 'European']","{'1': 2, '2': 1, '3': 8, '4': 32, '5': 49}",[],"['Reservations', 'Seating', 'Serves Alcohol', 'Full Bar', 'Table Service']"
720374,Radha Krishna Bhavan,252,4.5,$$ - $$$,False,51.426937,-0.169269,True,False,"['Indian', 'International', 'Asian']","{'1': 19, '2': 11, '3': 19, '4': 42, '5': 161}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Delivery', 'Takeout', 'Reservations', 'Seating', 'Street Parking', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Wine and Beer', 'Digital Payments', 'Accepts Credit Cards', 'Table Service']"
19527299,Paradise ,134,3.5,$$ - $$$,False,51.51218,-0.13385,False,False,"['Asian', 'Sri Lankan']","{'1': 24, '2': 11, '3': 13, '4': 24, '5': 62}",['Vegetarian friendly'],"['Reservations', 'Private Dining', 'Seating', 'Serves Alcohol', 'Wine and Beer', 'American Express', 'Mastercard', 'Visa', 'Accepts Credit Cards', 'Table Service']"
14738186,San Carlo,420,3.5,$$$$,False,51.50813,-0.133258,True,False,"['Italian', 'Steakhouse', 'Seafood', 'Mediterranean', 'European']","{'1': 89, '2': 49, '3': 60, '4': 61, '5': 161}",['Vegetarian friendly'],"['Reservations', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Gift Cards Available']"
719370,Ishbilia,590,4.0,$$ - $$$,False,51.50174,-0.15863,True,False,"['Lebanese', 'Mediterranean', 'Middle Eastern']","{'1': 32, '2': 25, '3': 55, '4': 155, '5': 323}","['Vegetarian friendly', 'Vegan options', 'Halal', 'Gluten free options']","['Delivery', 'Takeout', 'Reservations', 'Outdoor Seating', 'Private Dining', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service']"
733604,Stick & Bowl,230,4.0,$,False,51.50233,-0.188779,False,False,"['Chinese', 'Asian', 'Cantonese', 'Hong Kong']","{'1': 17, '2': 10, '3': 22, '4': 75, '5': 106}",['Vegetarian friendly'],"['Takeout', 'Seating', 'Serves Alcohol', 'Table Service']"
3471985,The Warwick Castle,227,4.0,$$ - $$$,False,51.52202,-0.183874,False,False,['British'],"{'1': 20, '2': 15, '3': 22, '4': 57, '5': 113}","['Vegetarian friendly', 'Vegan options']","['Reservations', 'Outdoor Seating', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Table Service']"
7274034,Lasdun,445,4.0,$$ - $$$,False,51.507446,-0.114643,False,False,"['European', 'British', 'Contemporary']","{'1': 33, '2': 35, '3': 65, '4': 154, '5': 158}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Table Service']"
6427128,Canton Element Chinese Restaurant,282,4.5,$$ - $$$,False,51.519943,-0.117442,True,False,"['Chinese', 'Asian', 'Cantonese', 'Hong Kong']","{'1': 18, '2': 6, '3': 18, '4': 73, '5': 167}","['Vegetarian friendly', 'Vegan options', 'Gluten free options']","['Delivery', 'Takeout', 'Reservations', 'Seating', 'Serves Alcohol', 'Table Service']"
1021847,Gaucho Broadgate,771,4.5,$$$$,False,51.51939,-0.084145,True,False,"['Steakhouse', 'Latin', 'Argentinean']","{'1': 26, '2': 34, '3': 54, '4': 180, '5': 477}",['Gluten free options'],"['Reservations', 'Private Dining', 'Seating', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']"
15705401,MAP Maison,240,5.0,$$ - $$$,False,51.5387,-0.076864,False,False,"['Bar', 'Cafe', 'International', 'Contemporary', 'Pub']","{'1': 4, '2': 0, '3': 4, '4': 21, '5': 211}","['Vegan options', 'Gluten free options']","['Reservations', 'Seating', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Gift Cards Available']"
10342896,Poppadom Indian Kitchen,119,4.0,$$ - $$$,False,51.52414,-0.128539,False,False,"['Indian', 'Fusion']","{'1': 8, '2': 11, '3': 14, '4': 32, '5': 54}","['Vegetarian friendly', 'Vegan options']","['Reservations', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Table Service']"
23459067,The Orchard Room,313,4.5,$$$$,False,51.499344,-0.133103,False,False,"['Cafe', 'British']","{'1': 7, '2': 11, '3': 17, '4': 47, '5': 231}",['Gluten free options'],"['Reservations', 'Seating', 'Valet Parking', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'American Express', 'Mastercard', 'Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Gift Cards Available']"
20302843,Mala Indian Kitchen & Bar,89,4.0,$$ - $$$,False,51.50706,-0.029371,True,False,['Indian'],"{'1': 8, '2': 3, '3': 11, '4': 15, '5': 52}","['Vegetarian friendly', 'Vegan options']","['Delivery', 'Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Free off-street parking', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Mastercard', 'Visa', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Waterfront', 'Dog Friendly', 'Family style', 'Non-smoking restaurants']"
